110	Stuðlaháls
110	Suðurás
110	Suðurlandsbraut
110	Suðurlandsvegur
110	Sunnuhlíð
110	Surtlugata
110	Svarthöfði
110	Sævarhöfði
110	Tangabryggja
110	Tangarhöfði
110	Teigavegur
110	Tungufell
110	Tunguháls
110	Urriðakvísl
110	Úlfarfellsvegur
110	Vagnhöfði
110	Vallarás
110	Vatnsendavegur
110	Vatnsveituvegur
110	Vesturás
110	Vesturlandsvegur
110	Viðarás
110	Viðarhöfði
110	Vindás
110	Víðivellir
110	Víkurás
110	Vorsabær
110	Ystibær
110	Þingás
110	Þingvað
110	Þórðarhöfði
110	Þverás
110	Þykkvibær
111	Arahólar
111	Asparfell
111	Austurberg
111	Álftahólar
111	Blikahólar
111	Depluhólar
111	Drafnarfell
111	Dúfnahólar
111	Eddufell
111	Erluhólar
111	Fannarfell
111	Fýlshólar
111	Gaukshólar
111	Gerðuberg
111	Gyðufell
111	Hamraberg
111	Haukshólar
111	Háberg
111	Heiðnaberg
111	Hólaberg
111	Hólagarður
111	Hrafnhólar
111	Hraunberg
111	Hraunteigur
111	Iðufell
111	Jórufell
111	Keilufell
111	Klapparberg
111	Kríuhólar
111	Krummahólar
111	Kötlufell
111	Lágaberg
111	Lóuhólar
111	Lundahólar
111	Máshólar
111	Möðrufell
111	Neðstaberg
111	Norðurfell
111	Nönnufell
111	Orrahólar
111	Rituhólar
111	Rjúpufell
111	Smyrilshólar
111	Spóahólar
111	Starrahólar
111	Stelkshólar
111	Suðurfell
111	Suðurhólar
111	Súluhólar
111	Torfufell
111	Trönuhólar
111	Ugluhólar
111	Unufell
111	Urðarstekkur
111	Valshólar
111	Vatnsveituvegur
111	Vesturberg
111	Vesturhólar
111	Völvufell
111	Yrsufell
111	Þórufell
111	Þrastarhólar
111	Æsufell
112	Austurfold
112	Álfaborgir
112	Árleynir
112	Bakkastaðir
112	Barðastaðir
112	Baughús
112	Berjarimi
112	Bláhamrar
112	Blikastaðavegur
112	Breiðavík
112	Brekkuhús
112	Brúnastaðir
112	Bæjarflöt
112	Dalhús
112	Dísaborgir
112	Dofraborgir
112	Dvergaborgir
112	Dverghamrar
112	Dyrhamrar
112	Fannafold
112	Fífurimi
112	Fjallkonuvegur
112	Fjörgyn
112	Flétturimi
112	Fossaleynir
112	Frostafold
112	Fróðengi
112	Funafold
112	Gagnvegur
112	Garðhús
112	Garðsstaðir
112	Gautavík
112	Geithamrar
112	Gerðhamrar
112	Goðaborgir
112	Grasarimi
112	Grundarhús
112	Gufunes
112	Gufunesvegur
112	Gullengi
112	Gylfaflöt
112	Hamravík
112	Hesthamrar
112	Hlaðhamrar
112	Hlíðarhús
112	Hrísrimi
112	Hulduborgir
112	Hvannarimi
112	Hverafold
112	Jöklafold
112	Jötnaborgir
112	Keldnaholt
112	Keldnavegur
112	Keldur
112	Klukkurimi
112	Korputorg
112	Korpúlfsstaðir
112	Krosshamrar
112	Langarimi
112	Laufengi
112	Laufrimi
112	Leiðhamrar
112	Ljósavík
112	Logafold
112	Lyngrimi
112	Miðhús
112	Mosarimi
112	Mosavegur
112	Mururimi
112	Neshamrar
112	Rauðhamrar
112	Reykjafold
112	Reyrengi
112	Rósarimi
112	Salthamrar
112	Smárarimi
112	Sóleyjarimi
112	Sporhamrar
112	Spöngin
112	Stakkhamrar
112	Stararimi
112	Starengi
112	Suðurhús
112	Svarthamrar
112	Sveighús
112	Thorsvegur
112	Tröllaborgir
